Index,roll_number,batch_year,branch,student_name,gender,board_of_education,number_of_courses,pursuing_year,current_sem_pursuing,name_of_subjects_enrolled,grade_per_subject,extracurricular_activities,student_absence_days,Minor1,Minor 2,End Semester,cgpa,email
29,se16uai30,2016,Artificial Intelligence,laskshita,female,State,7,1,1,Thermodynamics,A,Indoor Games,15,4.111620761,14.98926729,16.85124197,6.77,laskshita@gmail.com
29,se16uai30,2016,Artificial Intelligence,laskshita,female,State,7,1,1,Maths,B,Indoor Games,15,9.942153055,4.254646761,99.07703784,6.77,laskshita@gmail.com
29,se16uai30,2016,Artificial Intelligence,laskshita,female,State,7,1,1,Chemistry,C+,Indoor Games,15,4.77540193,23.21656246,17.48408357,6.77,laskshita@gmail.com
29,se16uai30,2016,Artificial Intelligence,laskshita,female,State,7,1,1,French,B+,Indoor Games,15,1.914712141,29.93425239,24.42107535,6.77,laskshita@gmail.com
29,se16uai30,2016,Artificial Intelligence,laskshita,female,State,7,1,1,Environmental Science,F,Indoor Games,15,7.356627994,9.782633096,27.08649144,6.77,laskshita@gmail.com
30,se16uai31,2016,Artificial Intelligence,mahi,female,CBSE,7,1,1,French,D,Social Services,25,6.053163504,5.532180964,39.97139181,7.35,mahi@gmail.com
30,se16uai31,2016,Artificial Intelligence,mahi,female,CBSE,7,1,1,Maths,C,Social Services,25,22.32059883,12.56824481,47.30335154,7.35,mahi@gmail.com
30,se16uai31,2016,Artificial Intelligence,mahi,female,CBSE,7,1,1,Electrical,A,Social Services,25,19.29660768,27.97826757,47.52067232,7.35,mahi@gmail.com
30,se16uai31,2016,Artificial Intelligence,mahi,female,CBSE,7,1,1,Environmental Science,C+,Social Services,25,3.171434042,12.64067234,73.27340245,7.35,mahi@gmail.com
30,se16uai31,2016,Artificial Intelligence,mahi,female,CBSE,7,1,1,Thermodynamics,B,Social Services,25,12.46973981,5.106187861,70.40003194,7.35,mahi@gmail.com
30,se16uai31,2016,Artificial Intelligence,mahi,female,CBSE,7,1,1,English,A,Social Services,25,22.42550313,18.39492506,55.40186864,7.35,mahi@gmail.com
30,se16uai31,2016,Artificial Intelligence,mahi,female,CBSE,7,1,1,Chemistry,F,Social Services,25,11.56573039,1.080671599,17.89325908,7.35,mahi@gmail.com
31,se16uai32,2016,Artificial Intelligence,majunew,male,ICSE,7,1,1,English,A+,Outdoor Games,23,10.3045371,7.262203352,54.17333517,5.4,majunew@gmail.com
31,se16uai32,2016,Artificial Intelligence,majunew,male,ICSE,7,1,1,French,C,Outdoor Games,23,9.804715746,13.1016744,14.516196,5.4,majunew@gmail.com
31,se16uai32,2016,Artificial Intelligence,majunew,male,ICSE,7,1,1,Thermodynamics,C+,Outdoor Games,23,25.02753962,27.83962107,66.43069992,5.4,majunew@gmail.com
31,se16uai32,2016,Artificial Intelligence,majunew,male,ICSE,7,1,1,Chemistry,F,Outdoor Games,23,4.858581723,12.86753633,21.56587237,5.4,majunew@gmail.com
31,se16uai32,2016,Artificial Intelligence,majunew,male,ICSE,7,1,1,Environmental Science,B+,Outdoor Games,23,10.36009808,16.58458564,43.97554599,5.4,majunew@gmail.com
31,se16uai32,2016,Artificial Intelligence,majunew,male,ICSE,7,1,1,Electrical,C+,Outdoor Games,23,19.87569791,15.45420879,87.88175382,5.4,majunew@gmail.com
31,se16uai32,2016,Artificial Intelligence,majunew,male,ICSE,7,1,1,Maths,D,Outdoor Games,23,9.634091606,10.6512099,95.35813226,5.4,majunew@gmail.com
32,se16uai33,2016,Artificial Intelligence,mihir,male,ICSE,7,1,1,French,F,Outdoor Games,6,16.45965979,4.781058779,10.15361554,7.88,mihir@gmail.com
32,se16uai33,2016,Artificial Intelligence,mihir,male,ICSE,7,1,1,Thermodynamics,B,Outdoor Games,6,29.28896577,27.82250411,87.7972072,7.88,mihir@gmail.com
32,se16uai33,2016,Artificial Intelligence,mihir,male,ICSE,7,1,1,Maths,B+,Outdoor Games,6,9.476736239,24.9601096,2.793608659,7.88,mihir@gmail.com
32,se16uai33,2016,Artificial Intelligence,mihir,male,ICSE,7,1,1,English,C,Outdoor Games,6,13.50709209,14.12447402,3.635660357,7.88,mihir@gmail.com
32,se16uai33,2016,Artificial Intelligence,mihir,male,ICSE,7,1,1,Electrical,C+,Outdoor Games,6,18.92610124,1.979756752,3.03511186,7.88,mihir@gmail.com
32,se16uai33,2016,Artificial Intelligence,mihir,male,ICSE,7,1,1,Chemistry,A,Outdoor Games,6,10.26024956,5.675548486,86.54234683,7.88,mihir@gmail.com
32,se16uai33,2016,Artificial Intelligence,mihir,male,ICSE,7,1,1,Environmental Science,A+,Outdoor Games,6,14.30913916,28.16178686,1.18298613,7.88,mihir@gmail.com
33,se16uai34,2016,Artificial Intelligence,mousin,male,ICSE,7,1,1,Maths,F,Research Work,5,22.98269685,14.72189325,19.11658486,4.59,mousin@gmail.com
33,se16uai34,2016,Artificial Intelligence,mousin,male,ICSE,7,1,1,Environmental Science,D,Research Work,5,15.19888883,26.09812406,60.20871976,4.59,mousin@gmail.com
33,se16uai34,2016,Artificial Intelligence,mousin,male,ICSE,7,1,1,French,A,Research Work,5,13.70986066,3.996364255,69.05329149,4.59,mousin@gmail.com
33,se16uai34,2016,Artificial Intelligence,mousin,male,ICSE,7,1,1,English,C,Research Work,5,14.52338058,24.65811002,66.0336293,4.59,mousin@gmail.com
33,se16uai34,2016,Artificial Intelligence,mousin,male,ICSE,7,1,1,Electrical,B+,Research Work,5,7.332313479,17.39210163,87.85557465,4.59,mousin@gmail.com
33,se16uai34,2016,Artificial Intelligence,mousin,male,ICSE,7,1,1,Chemistry,C+,Research Work,5,28.4381936,21.63579512,74.98210049,4.59,mousin@gmail.com
33,se16uai34,2016,Artificial Intelligence,mousin,male,ICSE,7,1,1,Thermodynamics,C,Research Work,5,24.21496699,2.102757458,74.12001996,4.59,mousin@gmail.com
34,se16uai35,2016,Artificial Intelligence,murti,female,State,7,1,1,English,B,Outdoor Games,3,3.340625027,29.54784269,92.10768597,4.96,murti@gmail.com
34,se16uai35,2016,Artificial Intelligence,murti,female,State,7,1,1,Thermodynamics,C,Outdoor Games,3,20.81443649,11.50717539,95.90885448,4.96,murti@gmail.com
34,se16uai35,2016,Artificial Intelligence,murti,female,State,7,1,1,Maths,B,Outdoor Games,3,19.35265905,7.505059053,33.22483802,4.96,murti@gmail.com
34,se16uai35,2016,Artificial Intelligence,murti,female,State,7,1,1,Chemistry,F,Outdoor Games,3,16.72712277,10.08998041,82.01339666,4.96,murti@gmail.com
34,se16uai35,2016,Artificial Intelligence,murti,female,State,7,1,1,Environmental Science,D,Outdoor Games,3,2.520258189,23.36358974,70.82959799,4.96,murti@gmail.com
34,se16uai35,2016,Artificial Intelligence,murti,female,State,7,1,1,French,B+,Outdoor Games,3,24.34114778,1.029362185,4.214495132,4.96,murti@gmail.com
34,se16uai35,2016,Artificial Intelligence,murti,female,State,7,1,1,Electrical,F,Outdoor Games,3,22.60591366,9.055600867,93.20970541,4.96,murti@gmail.com
35,se16uai36,2016,Artificial Intelligence,mustaq,male,State,7,1,1,Maths,B,Club Activities,26,6.61184353,17.9535383,83.77760911,5.8,mustaq@gmail.com
35,se16uai36,2016,Artificial Intelligence,mustaq,male,State,7,1,1,Electrical,B,Club Activities,26,16.01892519,10.0343869,14.45857204,5.8,mustaq@gmail.com
35,se16uai36,2016,Artificial Intelligence,mustaq,male,State,7,1,1,Environmental Science,B+,Club Activities,26,26.48880194,18.98761106,68.56115448,5.8,mustaq@gmail.com
35,se16uai36,2016,Artificial Intelligence,mustaq,male,State,7,1,1,French,A,Club Activities,26,11.47831552,22.71663706,23.0828377,5.8,mustaq@gmail.com
35,se16uai36,2016,Artificial Intelligence,mustaq,male,State,7,1,1,English,A+,Club Activities,26,29.88870686,15.06819467,40.55523743,5.8,mustaq@gmail.com
35,se16uai36,2016,Artificial Intelligence,mustaq,male,State,7,1,1,Thermodynamics,D,Club Activities,26,3.046900036,2.126947466,55.17927444,5.8,mustaq@gmail.com
35,se16uai36,2016,Artificial Intelligence,mustaq,male,State,7,1,1,Chemistry,B,Club Activities,26,8.419328832,1.595233752,35.55094433,5.8,mustaq@gmail.com
36,se16uai37,2016,Artificial Intelligence,muzamiil,male,ICSE,7,1,1,Electrical,A+,Club Activities,9,27.33791862,24.24915161,82.73645659,9.64,muzamiil@gmail.com
36,se16uai37,2016,Artificial Intelligence,muzamiil,male,ICSE,7,1,1,Maths,C,Club Activities,9,9.043589519,27.58546792,55.72515651,9.64,muzamiil@gmail.com
36,se16uai37,2016,Artificial Intelligence,muzamiil,male,ICSE,7,1,1,Environmental Science,A+,Club Activities,9,9.869241029,24.85877159,24.45806698,9.64,muzamiil@gmail.com
36,se16uai37,2016,Artificial Intelligence,muzamiil,male,ICSE,7,1,1,Chemistry,B+,Club Activities,9,25.64677005,12.37225074,38.32839667,9.64,muzamiil@gmail.com
36,se16uai37,2016,Artificial Intelligence,muzamiil,male,ICSE,7,1,1,English,C+,Club Activities,9,3.63187279,12.48472947,57.30997368,9.64,muzamiil@gmail.com
36,se16uai37,2016,Artificial Intelligence,muzamiil,male,ICSE,7,1,1,Thermodynamics,A+,Club Activities,9,9.793445399,13.60975377,84.60914477,9.64,muzamiil@gmail.com
36,se16uai37,2016,Artificial Intelligence,muzamiil,male,ICSE,7,1,1,French,F,Club Activities,9,17.1220249,14.15072421,93.94875168,9.64,muzamiil@gmail.com
37,se16uai38,2016,Artificial Intelligence,nandni,female,CBSE,7,1,1,Electrical,B+,Research Work,19,14.48304325,19.44945349,12.68241991,6.05,nandni@gmail.com
37,se16uai38,2016,Artificial Intelligence,nandni,female,CBSE,7,1,1,Maths,C,Research Work,19,26.04794167,22.34251937,36.71610656,6.05,nandni@gmail.com
37,se16uai38,2016,Artificial Intelligence,nandni,female,CBSE,7,1,1,Environmental Science,F,Research Work,19,20.224061,12.59231147,97.94733733,6.05,nandni@gmail.com
37,se16uai38,2016,Artificial Intelligence,nandni,female,CBSE,7,1,1,Chemistry,B+,Research Work,19,11.11804931,26.29234978,39.38696658,6.05,nandni@gmail.com
37,se16uai38,2016,Artificial Intelligence,nandni,female,CBSE,7,1,1,French,D,Research Work,19,29.42763073,24.82594563,99.931865,6.05,nandni@gmail.com
37,se16uai38,2016,Artificial Intelligence,nandni,female,CBSE,7,1,1,English,A+,Research Work,19,20.21555986,1.862149871,48.47843823,6.05,nandni@gmail.com
37,se16uai38,2016,Artificial Intelligence,nandni,female,CBSE,7,1,1,Thermodynamics,C,Research Work,19,15.79251678,20.2427101,54.25577731,6.05,nandni@gmail.com
38,se16uai39,2016,Artificial Intelligence,niru,female,CBSE,7,1,1,Thermodynamics,D,Club Activities,25,25.60175773,12.63011917,15.286455,5.42,niru@gmail.com
38,se16uai39,2016,Artificial Intelligence,niru,female,CBSE,7,1,1,Maths,C,Club Activities,25,27.72777394,22.72789732,16.77776319,5.42,niru@gmail.com
38,se16uai39,2016,Artificial Intelligence,niru,female,CBSE,7,1,1,French,F,Club Activities,25,5.816818367,7.967963371,44.77509669,5.42,niru@gmail.com
38,se16uai39,2016,Artificial Intelligence,niru,female,CBSE,7,1,1,English,B+,Club Activities,25,27.78863214,17.39892337,64.56116236,5.42,niru@gmail.com
38,se16uai39,2016,Artificial Intelligence,niru,female,CBSE,7,1,1,Environmental Science,F,Club Activities,25,5.679732781,8.05695011,6.843157782,5.42,niru@gmail.com
38,se16uai39,2016,Artificial Intelligence,niru,female,CBSE,7,1,1,Electrical,C+,Club Activities,25,17.82894014,13.37347042,59.04654198,5.42,niru@gmail.com
38,se16uai39,2016,Artificial Intelligence,niru,female,CBSE,7,1,1,Chemistry,A,Club Activities,25,10.25999408,14.68871918,89.9104752,5.42,niru@gmail.com
3,se16uai4,2016,Artificial Intelligence,adersen,male,State,7,1,1,Maths,C+,Indoor Games,21,7.983442977,27.72011751,97.85844533,8.33,adersen@gmail.com
3,se16uai4,2016,Artificial Intelligence,adersen,male,State,7,1,1,Chemistry,D,Indoor Games,21,28.20095522,20.98077332,37.26465913,8.33,adersen@gmail.com
3,se16uai4,2016,Artificial Intelligence,adersen,male,State,7,1,1,Thermodynamics,D,Indoor Games,21,19.45972182,15.38736073,69.9584524,8.33,adersen@gmail.com
3,se16uai4,2016,Artificial Intelligence,adersen,male,State,7,1,1,French,B+,Indoor Games,21,7.13172277,8.596953377,19.48278678,8.33,adersen@gmail.com
3,se16uai4,2016,Artificial Intelligence,adersen,male,State,7,1,1,Electrical,B,Indoor Games,21,14.35780997,15.77027786,30.95631619,8.33,adersen@gmail.com
3,se16uai4,2016,Artificial Intelligence,adersen,male,State,7,1,1,Environmental Science,C+,Indoor Games,21,4.690140164,23.8805702,42.77273561,8.33,adersen@gmail.com
3,se16uai4,2016,Artificial Intelligence,adersen,male,State,7,1,1,English,C,Indoor Games,21,6.651013966,9.828118173,94.2341623,8.33,adersen@gmail.com
39,se16uai40,2016,Artificial Intelligence,nisha,male,CBSE,7,1,1,Thermodynamics,B,Outdoor Games,2,20.48863929,10.30347613,30.27990201,8.07,nisha@gmail.com
39,se16uai40,2016,Artificial Intelligence,nisha,male,CBSE,7,1,1,Electrical,F,Outdoor Games,2,22.00054828,9.046176201,40.16363526,8.07,nisha@gmail.com
39,se16uai40,2016,Artificial Intelligence,nisha,male,CBSE,7,1,1,Chemistry,C,Outdoor Games,2,4.047791517,22.52022591,52.7758089,8.07,nisha@gmail.com
39,se16uai40,2016,Artificial Intelligence,nisha,male,CBSE,7,1,1,Environmental Science,C+,Outdoor Games,2,8.076213701,11.29238586,34.99994878,8.07,nisha@gmail.com
39,se16uai40,2016,Artificial Intelligence,nisha,male,CBSE,7,1,1,Maths,A,Outdoor Games,2,4.675269227,6.945032206,96.41926817,8.07,nisha@gmail.com
39,se16uai40,2016,Artificial Intelligence,nisha,male,CBSE,7,1,1,English,B+,Outdoor Games,2,13.49299905,4.769770025,46.52676632,8.07,nisha@gmail.com
39,se16uai40,2016,Artificial Intelligence,nisha,male,CBSE,7,1,1,French,B+,Outdoor Games,2,19.62224172,26.38370302,9.175874196,8.07,nisha@gmail.com
40,se16uai41,2016,Artificial Intelligence,novisha,female,Other,7,1,1,Electrical,B+,Indoor Games,28,24.71735416,10.84243111,82.06810134,7.83,novisha@gmail.com
40,se16uai41,2016,Artificial Intelligence,novisha,female,Other,7,1,1,English,F,Indoor Games,28,10.76221642,29.73691852,58.44994262,7.83,novisha@gmail.com
40,se16uai41,2016,Artificial Intelligence,novisha,female,Other,7,1,1,Chemistry,B,Indoor Games,28,23.35575963,20.8129898,12.0533277,7.83,novisha@gmail.com
40,se16uai41,2016,Artificial Intelligence,novisha,female,Other,7,1,1,Maths,A+,Indoor Games,28,10.93177199,26.91945826,67.46100174,7.83,novisha@gmail.com
40,se16uai41,2016,Artificial Intelligence,novisha,female,Other,7,1,1,French,C+,Indoor Games,28,17.01150493,24.56680544,78.75415588,7.83,novisha@gmail.com
40,se16uai41,2016,Artificial Intelligence,novisha,female,Other,7,1,1,Thermodynamics,D,Indoor Games,28,4.887133001,8.827421917,36.05561353,7.83,novisha@gmail.com
40,se16uai41,2016,Artificial Intelligence,novisha,female,Other,7,1,1,Environmental Science,C+,Indoor Games,28,10.42332469,24.95196278,45.55219198,7.83,novisha@gmail.com
41,se16uai42,2016,Artificial Intelligence,osier,male,CBSE,7,1,1,Thermodynamics,B+,Others,23,8.269033735,1.737690842,9.139762976,6.96,osier@gmail.com
41,se16uai42,2016,Artificial Intelligence,osier,male,CBSE,7,1,1,Environmental Science,C+,Others,23,27.31242463,25.42871632,80.94620473,6.96,osier@gmail.com
41,se16uai42,2016,Artificial Intelligence,osier,male,CBSE,7,1,1,Maths,D,Others,23,5.750705324,20.88719997,94.63711717,6.96,osier@gmail.com
41,se16uai42,2016,Artificial Intelligence,osier,male,CBSE,7,1,1,Electrical,A+,Others,23,27.33367709,8.758082461,17.38270196,6.96,osier@gmail.com
41,se16uai42,2016,Artificial Intelligence,osier,male,CBSE,7,1,1,Chemistry,C,Others,23,9.655317302,23.99091482,63.19799056,6.96,osier@gmail.com
41,se16uai42,2016,Artificial Intelligence,osier,male,CBSE,7,1,1,French,F,Others,23,2.714379089,19.68264666,98.66412221,6.96,osier@gmail.com
41,se16uai42,2016,Artificial Intelligence,osier,male,CBSE,7,1,1,English,C,Others,23,28.2708581,24.09428437,39.41142568,6.96,osier@gmail.com
42,se16uai43,2016,Artificial Intelligence,rada,female,State,7,1,1,Maths,B+,Outdoor Games,16,1.67241951,15.8249186,29.53785844,9.19,rada@gmail.com
42,se16uai43,2016,Artificial Intelligence,rada,female,State,7,1,1,Chemistry,C+,Outdoor Games,16,5.128844651,12.7865236,34.60100523,9.19,rada@gmail.com
42,se16uai43,2016,Artificial Intelligence,rada,female,State,7,1,1,English,D,Outdoor Games,16,11.02818208,9.547006764,38.83761584,9.19,rada@gmail.com
42,se16uai43,2016,Artificial Intelligence,rada,female,State,7,1,1,Thermodynamics,B+,Outdoor Games,16,7.930609955,8.434177472,65.74113471,9.19,rada@gmail.com
42,se16uai43,2016,Artificial Intelligence,rada,female,State,7,1,1,Electrical,B+,Outdoor Games,16,4.69480416,25.70283867,97.08683263,9.19,rada@gmail.com
42,se16uai43,2016,Artificial Intelligence,rada,female,State,7,1,1,Environmental Science,D,Outdoor Games,16,22.14908334,6.629424189,59.42603635,9.19,rada@gmail.com
42,se16uai43,2016,Artificial Intelligence,rada,female,State,7,1,1,French,A,Outdoor Games,16,6.973956802,4.009061953,1.492054533,9.19,rada@gmail.com
43,se16uai44,2016,Artificial Intelligence,rahisuddin,male,State,7,1,1,French,B+,Indoor Games,10,28.66848705,6.524532592,68.20449655,9.17,rahisuddin@gmail.com
43,se16uai44,2016,Artificial Intelligence,rahisuddin,male,State,7,1,1,Chemistry,C,Indoor Games,10,12.96408008,2.867283488,65.07152769,9.17,rahisuddin@gmail.com
43,se16uai44,2016,Artificial Intelligence,rahisuddin,male,State,7,1,1,Thermodynamics,B+,Indoor Games,10,18.97820751,2.573480186,95.9897598,9.17,rahisuddin@gmail.com
43,se16uai44,2016,Artificial Intelligence,rahisuddin,male,State,7,1,1,Electrical,D,Indoor Games,10,22.46075746,4.60812054,81.95974347,9.17,rahisuddin@gmail.com
43,se16uai44,2016,Artificial Intelligence,rahisuddin,male,State,7,1,1,Maths,A,Indoor Games,10,3.255128792,5.49522096,98.43054877,9.17,rahisuddin@gmail.com
43,se16uai44,2016,Artificial Intelligence,rahisuddin,male,State,7,1,1,English,C,Indoor Games,10,28.69085337,13.28202059,3.489944067,9.17,rahisuddin@gmail.com
43,se16uai44,2016,Artificial Intelligence,rahisuddin,male,State,7,1,1,Environmental Science,B,Indoor Games,10,21.26116905,19.97241814,80.33495359,9.17,rahisuddin@gmail.com
44,se16uai45,2016,Artificial Intelligence,ramkiashan,male,State,7,1,1,Chemistry,C+,Research Work,29,12.16011195,17.79393257,75.13172228,5.76,ramkiashan@gmail.com
44,se16uai45,2016,Artificial Intelligence,ramkiashan,male,State,7,1,1,Thermodynamics,A+,Research Work,29,11.97569292,8.807112127,31.9574407,5.76,ramkiashan@gmail.com
44,se16uai45,2016,Artificial Intelligence,ramkiashan,male,State,7,1,1,English,C+,Research Work,29,27.03569592,17.6352758,62.00597444,5.76,ramkiashan@gmail.com
44,se16uai45,2016,Artificial Intelligence,ramkiashan,male,State,7,1,1,French,C+,Research Work,29,12.66744304,29.4640246,9.658025368,5.76,ramkiashan@gmail.com
44,se16uai45,2016,Artificial Intelligence,ramkiashan,male,State,7,1,1,Electrical,A+,Research Work,29,21.44871423,20.98947918,93.13141545,5.76,ramkiashan@gmail.com
44,se16uai45,2016,Artificial Intelligence,ramkiashan,male,State,7,1,1,Environmental Science,B+,Research Work,29,21.09490325,28.27668753,84.324073,5.76,ramkiashan@gmail.com
44,se16uai45,2016,Artificial Intelligence,ramkiashan,male,State,7,1,1,Maths,F,Research Work,29,24.1460321,17.12451558,94.50084512,5.76,ramkiashan@gmail.com
45,se16uai46,2016,Artificial Intelligence,rangeeta,female,ICSE,7,1,1,English,D,Outdoor Games,10,1.38037147,27.09585425,57.69569496,9.54,rangeeta@gmail.com
45,se16uai46,2016,Artificial Intelligence,rangeeta,female,ICSE,7,1,1,French,B+,Outdoor Games,10,29.19490936,15.80081218,26.1264097,9.54,rangeeta@gmail.com
45,se16uai46,2016,Artificial Intelligence,rangeeta,female,ICSE,7,1,1,Thermodynamics,F,Outdoor Games,10,15.02004983,3.988648101,61.27615072,9.54,rangeeta@gmail.com
45,se16uai46,2016,Artificial Intelligence,rangeeta,female,ICSE,7,1,1,Maths,A+,Outdoor Games,10,12.23836661,29.74473449,14.52572422,9.54,rangeeta@gmail.com
45,se16uai46,2016,Artificial Intelligence,rangeeta,female,ICSE,7,1,1,Environmental Science,C,Outdoor Games,10,26.42412316,17.30636006,23.74437401,9.54,rangeeta@gmail.com
45,se16uai46,2016,Artificial Intelligence,rangeeta,female,ICSE,7,1,1,Chemistry,A,Outdoor Games,10,1.7942657,26.91133342,85.2983539,9.54,rangeeta@gmail.com
45,se16uai46,2016,Artificial Intelligence,rangeeta,female,ICSE,7,1,1,Electrical,A,Outdoor Games,10,14.296982,2.224967124,76.35737898,9.54,rangeeta@gmail.com
46,se16uai47,2016,Artificial Intelligence,ratani,female,CBSE,7,1,1,Chemistry,C+,Indoor Games,13,23.60821185,1.395474363,34.12813285,8.14,ratani@gmail.com
46,se16uai47,2016,Artificial Intelligence,ratani,female,CBSE,7,1,1,Thermodynamics,C+,Indoor Games,13,19.30364046,26.81225031,20.8598308,8.14,ratani@gmail.com
46,se16uai47,2016,Artificial Intelligence,ratani,female,CBSE,7,1,1,French,C+,Indoor Games,13,27.32146489,19.07385738,32.26342778,8.14,ratani@gmail.com
46,se16uai47,2016,Artificial Intelligence,ratani,female,CBSE,7,1,1,Maths,B,Indoor Games,13,18.57511199,21.01636747,12.26489551,8.14,ratani@gmail.com
