Index,roll_number,batch_year,branch,student_name,gender,board_of_education,pursuing_year,extracurricular_activities,student_absence_days,cgpa,email
5,se16uce6,2016,Civil,anjna,female,ICSE,10,Social Services,24,5.14,anjna@gmail.com
5,se17ucse6,2017,Computer Science,ankush,male,Other,10,Indoor Games,7,6.55,ankush@gmail.com
5,se21uai6,2021,Artificial Intelligence,anooj,male,State,2,Indoor Games,30,4.92,anooj@gmail.com
5,se20ume6,2020,Mechanical,ansar,male,CBSE,3,Club Activities,12,7.69,ansar@gmail.com
5,se18ueee6,2018,Electrical and Electronics,anshu,male,ICSE,10,Club Activities,5,8.52,anshu@gmail.com
5,se19uai6,2019,Artificial Intelligence,anuj,male,State,4,Others,17,7.97,anuj@gmail.com
5,se16ucm6,2016,Computational Mathematics,anup,male,CBSE,10,Outdoor Games,30,4.84,anup@gmail.com
5,se17ucm6,2017,Computational Mathematics,anupama,female,ICSE,10,Outdoor Games,29,5.95,anupama@gmail.com
5,se22uai6,2022,Artificial Intelligence,anuradha,female,Other,1,Social Services,23,8.03,anuradha@gmail.com
5,se20ucm6,2020,Computational Mathematics,anurag,male,Other,3,Club Activities,15,8.73,anurag@gmail.com
5,se21ucse6,2021,Computer Science,anwari,male,ICSE,2,Outdoor Games,14,5.61,anwari@gmail.com
5,se18ume6,2018,Mechanical,archna,female,Other,10,Outdoor Games,17,5.59,archna@gmail.com
5,se21uce6,2021,Civil,arsad,male,Other,2,Club Activities,1,8.59,arsad@gmail.com
5,se22uece6,2022,Electronics and Communication,arsh,male,ICSE,1,Others,30,9.62,arsh@gmail.com
5,se17uai6,2017,Artificial Intelligence,asana,female,ICSE,10,Indoor Games,13,9.52,asana@gmail.com
5,se17ueee6,2017,Electrical and Electronics,asha,male,CBSE,10,Club Activities,5,6.08,asha@gmail.com
5,se16ume6,2016,Mechanical,ashif,male,Other,10,Research Work,5,7.51,ashif@gmail.com
5,se18ucm6,2018,Computational Mathematics,ashima,female,State,10,Social Services,5,6.93,ashima@gmail.com
5,se20uce6,2020,Civil,ashraf,male,State,3,Social Services,6,5.91,ashraf@gmail.com
5,se21ucm6,2021,Computational Mathematics,ashtha,female,Other,2,Research Work,9,4.44,ashtha@gmail.com
5,se17ume6,2017,Mechanical,ashwini,male,ICSE,10,Social Services,22,4.83,ashwini@gmail.com
5,se17uece6,2017,Electronics and Communication,astha,female,CBSE,10,Others,12,7.2,astha@gmail.com
5,se22ueee6,2022,Electrical and Electronics,avinash,male,ICSE,1,Research Work,10,7.4,avinash@gmail.com
5,se20uai6,2020,Artificial Intelligence,babby,female,CBSE,3,Outdoor Games,12,7.5,babby@gmail.com
5,se21ume6,2021,Mechanical,babloo,male,ICSE,2,Research Work,12,5.98,babloo@gmail.com
5,se19ucse6,2019,Computer Science,babulal,male,State,4,Social Services,10,8.34,babulal@gmail.com
5,se16ucse6,2016,Computer Science,badnath,male,ICSE,10,Others,10,6.91,badnath@gmail.com
5,se19ueee6,2019,Electrical and Electronics,bajinder,male,Other,4,Outdoor Games,8,8.63,bajinder@gmail.com
5,se22uce6,2022,Civil,bala,female,State,1,Club Activities,20,6.49,bala@gmail.com
5,se22ucm6,2022,Computational Mathematics,barkha,female,Other,1,Social Services,24,5.25,barkha@gmail.com
5,se21uece6,2021,Electronics and Communication,bhagipuri,male,ICSE,2,Outdoor Games,14,9.6,bhagipuri@gmail.com
5,se18uai6,2018,Artificial Intelligence,bhavna,female,State,10,Research Work,27,7.27,bhavna@gmail.com
5,se17uce6,2017,Civil,bhawana,female,State,10,Club Activities,1,9.19,bhawana@gmail.com
5,se19uce6,2019,Civil,binnu,male,State,4,Research Work,9,8.03,binnu@gmail.com
6,se19ucm7,2019,Computational Mathematics,alina,female,ICSE,4,Club Activities,23,4.31,alina@gmail.com
6,se19ume7,2019,Mechanical,allaraji,male,Other,4,Outdoor Games,13,9.31,allaraji@gmail.com
6,se20uece7,2020,Electronics and Communication,ammar,male,Other,3,Club Activities,0,9.51,ammar@gmail.com
6,se16uai7,2016,Artificial Intelligence,anam,female,ICSE,10,Indoor Games,30,7.39,anam@gmail.com
6,se19uece7,2019,Electronics and Communication,anantram,male,CBSE,4,Social Services,2,4.46,anantram@gmail.com
6,se22ucse7,2022,Computer Science,anarkali,female,ICSE,1,Others,14,5.95,anarkali@gmail.com
6,se22ume7,2022,Mechanical,anguri,female,State,1,Club Activities,10,7.38,anguri@gmail.com
6,se18ucse7,2018,Computer Science,anil,male,State,10,Social Services,24,7.95,anil@gmail.com
6,se21ueee7,2021,Electrical and Electronics,anita,male,ICSE,2,Research Work,12,9.79,anita@gmail.com
6,se20ucse7,2020,Computer Science,anjila,female,ICSE,3,Outdoor Games,28,5.43,anjila@gmail.com
6,se16uce7,2016,Civil,ankur,male,State,10,Club Activities,3,6.34,ankur@gmail.com
6,se16ueee7,2016,Electrical and Electronics,anshu,female,ICSE,10,Club Activities,2,9.28,anshu@gmail.com
6,se18ueee7,2018,Electrical and Electronics,anshul,female,ICSE,10,Outdoor Games,30,4.53,anshul@gmail.com
6,se17ucse7,2017,Computer Science,anupam,female,ICSE,10,Outdoor Games,5,7.5,anupam@gmail.com
6,se20ucm7,2020,Computational Mathematics,anushka,female,CBSE,3,Others,25,5.3,anushka@gmail.com
6,se20ume7,2020,Mechanical,anusoya,female,CBSE,3,Social Services,7,6.33,anusoya@gmail.com
6,se16uece7,2016,Electronics and Communication,aoosaf,male,CBSE,10,Research Work,7,4.96,aoosaf@gmail.com
6,se18uece7,2018,Electronics and Communication,apsana,female,CBSE,10,Research Work,21,6.12,apsana@gmail.com
6,se19uai7,2019,Artificial Intelligence,araddhna,female,CBSE,4,Others,25,9.31,araddhna@gmail.com
6,se22uai7,2022,Artificial Intelligence,arbaj,male,Other,1,Research Work,4,7.68,arbaj@gmail.com
6,se20ueee7,2020,Electrical and Electronics,arbaz,male,ICSE,3,Social Services,22,8.81,arbaz@gmail.com
6,se18ume7,2018,Mechanical,arjina,female,CBSE,10,Outdoor Games,0,9.44,arjina@gmail.com
6,se21uai7,2021,Artificial Intelligence,arnab,male,ICSE,2,Others,14,7.62,arnab@gmail.com
6,se16ucm7,2016,Computational Mathematics,arti,male,ICSE,10,Research Work,8,5.96,arti@gmail.com
6,se17ucm7,2017,Computational Mathematics,arti,female,CBSE,10,Others,5,5.58,arti@gmail.com
6,se18uce7,2018,Civil,arzoo,female,Other,10,Outdoor Games,29,8.32,arzoo@gmail.com
6,se21uce7,2021,Civil,ashwani,male,Other,2,Social Services,17,6.05,ashwani@gmail.com
6,se18ucm7,2018,Computational Mathematics,asman,female,ICSE,10,Club Activities,9,7.99,asman@gmail.com
6,se17uai7,2017,Artificial Intelligence,asmat,female,ICSE,10,Indoor Games,10,9.75,asmat@gmail.com
6,se16ume7,2016,Mechanical,atif,male,Other,10,Outdoor Games,15,5.03,atif@gmail.com
6,se21ucm7,2021,Computational Mathematics,avnish,male,State,2,Club Activities,18,6.89,avnish@gmail.com
6,se17uece7,2017,Electronics and Communication,azam,male,Other,10,Others,1,5.09,azam@gmail.com
6,se17ueee7,2017,Electrical and Electronics,azmira,female,Other,10,Social Services,9,6.51,azmira@gmail.com
6,se17ume7,2017,Mechanical,babbu,male,Other,10,Others,26,6.43,babbu@gmail.com
6,se22ueee7,2022,Electrical and Electronics,babli,male,Other,1,Outdoor Games,9,6.32,babli@gmail.com
6,se22uece7,2022,Electronics and Communication,babram,male,ICSE,1,Social Services,0,7.11,babram@gmail.com
6,se21ume7,2021,Mechanical,babuddin,male,State,2,Club Activities,9,7.3,babuddin@gmail.com
6,se21ucse7,2021,Computer Science,badami,female,State,2,Social Services,24,7.12,badami@gmail.com
6,se19ueee7,2019,Electrical and Electronics,bajulal,male,CBSE,4,Research Work,14,9.63,bajulal@gmail.com
6,se16ucse7,2016,Computer Science,baksi,male,Other,10,Research Work,13,9.65,baksi@gmail.com
6,se20uce7,2020,Civil,basant,male,ICSE,3,Indoor Games,11,8.98,basant@gmail.com
6,se20uai7,2020,Artificial Intelligence,bhagwanti,female,Other,3,Others,22,4.56,bhagwanti@gmail.com
6,se19ucse7,2019,Computer Science,bhanmati,female,CBSE,4,Indoor Games,24,9.95,bhanmati@gmail.com
6,se21uece7,2021,Electronics and Communication,bhateri,female,State,2,Others,29,8.36,bhateri@gmail.com
6,se18uai7,2018,Artificial Intelligence,bhrkat,male,State,10,Club Activities,8,9.17,bhrkat@gmail.com
6,se22uce7,2022,Civil,bhudevi,female,State,1,Outdoor Games,8,6.89,bhudevi@gmail.com
6,se22ucm7,2022,Computational Mathematics,bindiya,female,Other,1,Others,29,6.89,bindiya@gmail.com
6,se19uce7,2019,Civil,birjesh,male,Other,4,Outdoor Games,21,8.65,birjesh@gmail.com
6,se17uce7,2017,Civil,birmati,female,State,10,Club Activities,9,5.17,birmati@gmail.com
7,se19ume8,2019,Mechanical,amarin,female,CBSE,4,Social Services,2,6.33,amarin@gmail.com
7,se19ucm8,2019,Computational Mathematics,amarmula,female,Other,4,Outdoor Games,29,8.31,amarmula@gmail.com
7,se19uece8,2019,Electronics and Communication,andhav,male,ICSE,4,Others,12,5.87,andhav@gmail.com
7,se20uece8,2020,Electronics and Communication,anjali,male,State,3,Others,13,4.57,anjali@gmail.com
7,se22ume8,2022,Mechanical,ansh,male,CBSE,1,Research Work,13,7.08,ansh@gmail.com
7,se21ueee8,2021,Electrical and Electronics,ansu,female,ICSE,2,Research Work,26,6.08,ansu@gmail.com
7,se16ueee8,2016,Electrical and Electronics,antim,female,CBSE,10,Research Work,17,4.13,antim@gmail.com
7,se20ucse8,2020,Computer Science,anu,female,Other,3,Research Work,2,9.05,anu@gmail.com
7,se16uai8,2016,Artificial Intelligence,anupuma,female,Other,10,Club Activities,18,9.27,anupuma@gmail.com
7,se17ucse8,2017,Computer Science,aradhana,female,CBSE,10,Research Work,10,7.26,aradhana@gmail.com
7,se18ucse8,2018,Computer Science,archana,female,State,10,Social Services,18,7.95,archana@gmail.com
7,se19uai8,2019,Artificial Intelligence,arindra,male,ICSE,4,Club Activities,3,4.82,arindra@gmail.com
7,se20ueee8,2020,Electrical and Electronics,arman,male,ICSE,3,Social Services,30,9.37,arman@gmail.com
7,se18ueee8,2018,Electrical and Electronics,armita,female,CBSE,10,Indoor Games,21,9.06,armita@gmail.com
7,se20ucm8,2020,Computational Mathematics,arshad,male,CBSE,3,Club Activities,10,6.73,arshad@gmail.com
7,se21uai8,2021,Artificial Intelligence,arun,male,Other,2,Indoor Games,30,8.36,arun@gmail.com
7,se16ucm8,2016,Computational Mathematics,asfak,male,CBSE,10,Social Services,15,9.79,asfak@gmail.com
7,se18ume8,2018,Mechanical,asharani,female,State,10,Research Work,15,4.18,asharani@gmail.com
7,se20ume8,2020,Mechanical,ashiqu,male,ICSE,3,Indoor Games,12,9.44,ashiqu@gmail.com
7,se17ucm8,2017,Computational Mathematics,ashu,female,State,10,Research Work,24,8.82,ashu@gmail.com
7,se22ucse8,2022,Computer Science,asiya,female,CBSE,1,Club Activities,12,5.82,asiya@gmail.com
7,se18uce8,2018,Civil,asmita,female,State,10,Others,17,7.94,asmita@gmail.com
7,se18uece8,2018,Electronics and Communication,atul,male,Other,10,Indoor Games,1,7.13,atul@gmail.com
7,se16ume8,2016,Mechanical,ayasha,female,CBSE,10,Others,2,4.52,ayasha@gmail.com
7,se17ueee8,2017,Electrical and Electronics,azruddin,male,State,10,Research Work,7,4.02,azruddin@gmail.com
7,se16uce8,2016,Civil,babali,female,ICSE,10,Social Services,22,7.33,babali@gmail.com
7,se17uece8,2017,Electronics and Communication,babu,male,Other,10,Others,4,4.37,babu@gmail.com
7,se21uce8,2021,Civil,bagaram,male,ICSE,2,Club Activities,19,4.33,bagaram@gmail.com
7,se21ume8,2021,Mechanical,bagdai,female,Other,2,Social Services,29,8.64,bagdai@gmail.com
7,se16uece8,2016,Electronics and Communication,baggusingh,male,State,10,Club Activities,20,9.26,baggusingh@gmail.com
7,se17uai8,2017,Artificial Intelligence,bahadur,male,State,10,Others,11,4.85,bahadur@gmail.com
7,se22ueee8,2022,Electrical and Electronics,baita,female,Other,1,Outdoor Games,27,9.3,baita@gmail.com
7,se18ucm8,2018,Computational Mathematics,balchand,male,CBSE,10,Others,20,5.58,balchand@gmail.com
7,se22uece8,2022,Electronics and Communication,balram,male,Other,1,Social Services,1,6.73,balram@gmail.com
7,se17ume8,2017,Mechanical,banshi,male,ICSE,10,Others,23,4.93,banshi@gmail.com
7,se21ucm8,2021,Computational Mathematics,barti,female,Other,2,Others,9,6.11,barti@gmail.com
7,se21ucse8,2021,Computer Science,batasi,female,ICSE,2,Others,14,5.83,batasi@gmail.com
7,se22uai8,2022,Artificial Intelligence,bhajanlal,male,Other,1,Indoor Games,0,4.76,bhajanlal@gmail.com
7,se16ucse8,2016,Computer Science,bhanwari,female,ICSE,10,Club Activities,13,9.28,bhanwari@gmail.com
7,se20uai8,2020,Artificial Intelligence,bhanweri,female,CBSE,3,Outdoor Games,4,4.76,bhanweri@gmail.com
7,se20uce8,2020,Civil,bharkha,female,ICSE,3,Research Work,17,8.42,bharkha@gmail.com
7,se19ueee8,2019,Electrical and Electronics,bhavesh,male,ICSE,4,Others,25,7.03,bhavesh@gmail.com
7,se19ucse8,2019,Computer Science,bhimsen,male,Other,4,Indoor Games,25,7.76,bhimsen@gmail.com
7,se18uai8,2018,Artificial Intelligence,bhuwan,male,Other,10,Research Work,21,9.82,bhuwan@gmail.com
7,se21uece8,2021,Electronics and Communication,biram,male,ICSE,2,Club Activities,5,5.02,biram@gmail.com
7,se22uce8,2022,Civil,birmadevi,female,ICSE,1,Club Activities,18,5.96,birmadevi@gmail.com
7,se19uce8,2019,Civil,bushra,female,State,4,Research Work,7,6.13,bushra@gmail.com
7,se17uce8,2017,Civil,chand,male,CBSE,10,Club Activities,21,9.38,chand@gmail.com
7,se22ucm8,2022,Computational Mathematics,charnjeet,female,Other,1,Club Activities,9,6.13,charnjeet@gmail.com
8,se19ucm9,2019,Computational Mathematics,amjad,male,ICSE,4,Outdoor Games,12,7.31,amjad@gmail.com
8,se19ume9,2019,Mechanical,anandi,female,State,4,Indoor Games,23,6.69,anandi@gmail.com
8,se20uece9,2020,Electronics and Communication,anjli,female,ICSE,3,Research Work,26,5.81,anjli@gmail.com
8,se22ume9,2022,Mechanical,anshika,female,Other,1,Indoor Games,19,4.6,anshika@gmail.com
8,se20ucse9,2020,Computer Science,anurudh,male,CBSE,3,Research Work,30,4.43,anurudh@gmail.com
8,se19uece9,2019,Electronics and Communication,arif,male,CBSE,4,Others,10,6.6,arif@gmail.com
8,se21ueee9,2021,Electrical and Electronics,arshla,female,ICSE,2,Social Services,14,5.09,arshla@gmail.com
8,se16uai9,2016,Artificial Intelligence,asha,female,ICSE,10,Outdoor Games,0,7.77,asha@gmail.com
8,se20ucm9,2020,Computational Mathematics,ashfaq,male,CBSE,3,Research Work,4,8.4,ashfaq@gmail.com
8,se18ueee9,2018,Electrical and Electronics,ashma,female,ICSE,10,Social Services,8,6.08,ashma@gmail.com
8,se20ume9,2020,Mechanical,asho,female,State,3,Research Work,12,5.55,asho@gmail.com
8,se18ucse9,2018,Computer Science,ashrfi,male,CBSE,10,Indoor Games,11,6.11,ashrfi@gmail.com
8,se16ueee9,2016,Electrical and Electronics,asma,female,Other,10,Club Activities,20,7.62,asma@gmail.com
8,se17ucse9,2017,Computer Science,asrf,male,CBSE,10,Social Services,16,9,asrf@gmail.com
8,se18uce9,2018,Civil,awshin,female,Other,10,Social Services,12,5.9,awshin@gmail.com
8,se21uai9,2021,Artificial Intelligence,axat,male,ICSE,2,Others,5,8.82,axat@gmail.com
8,se16ucm9,2016,Computational Mathematics,ayush,male,Other,10,Club Activities,2,4.43,ayush@gmail.com
8,se20ueee9,2020,Electrical and Electronics,azim,male,Other,3,Outdoor Games,17,7.11,azim@gmail.com
8,se16ume9,2016,Mechanical,baam,male,Other,10,Social Services,7,7.68,baam@gmail.com
8,se18uece9,2018,Electronics and Communication,bablu,male,ICSE,10,Club Activities,18,8.74,bablu@gmail.com
8,se19uai9,2019,Artificial Intelligence,badal,male,State,4,Indoor Games,30,5.07,badal@gmail.com
8,se16uece9,2016,Electronics and Communication,bahwana,female,Other,10,Others,8,6.82,bahwana@gmail.com
8,se21ume9,2021,Mechanical,baidnath,male,Other,2,Social Services,20,6.46,baidnath@gmail.com
8,se22ueee9,2022,Electrical and Electronics,balbeer,male,Other,1,Others,27,5.67,balbeer@gmail.com
8,se17uece9,2017,Electronics and Communication,balvinder,male,State,10,Indoor Games,17,7.93,balvinder@gmail.com
8,se22ucse9,2022,Computer Science,banu,female,CBSE,1,Social Services,24,7.89,banu@gmail.com
8,se21uce9,2021,Civil,banwarilal,male,Other,2,Research Work,9,7.3,banwarilal@gmail.com
8,se17uai9,2017,Artificial Intelligence,barjesh,male,Other,10,Social Services,11,6.64,barjesh@gmail.com
8,se17ume9,2017,Mechanical,barkat,male,ICSE,10,Social Services,23,4.71,barkat@gmail.com
8,se16uce9,2016,Civil,batul,female,State,10,Club Activities,13,4.7,batul@gmail.com
8,se18ucm9,2018,Computational Mathematics,bebi,female,Other,10,Social Services,8,4.58,bebi@gmail.com
8,se22uai9,2022,Artificial Intelligence,bhalaram,male,Other,1,Others,16,7.91,bhalaram@gmail.com
8,se21ucse9,2021,Computer Science,bhanu,female,ICSE,2,Others,7,8.62,bhanu@gmail.com
8,se20uce9,2020,Civil,bharti,female,State,3,Others,2,5.79,bharti@gmail.com
8,se16ucse9,2016,Computer Science,bhavishya,male,ICSE,10,Social Services,3,8.46,bhavishya@gmail.com
8,se17ueee9,2017,Electrical and Electronics,bhonu,male,Other,10,Outdoor Games,19,8.05,bhonu@gmail.com
8,se22uece9,2022,Electronics and Communication,bhorelal,male,CBSE,1,Indoor Games,26,9.44,bhorelal@gmail.com
8,se19ueee9,2019,Electrical and Electronics,bhulaee,male,ICSE,4,Outdoor Games,14,8.55,bhulaee@gmail.com
8,se18ume9,2018,Mechanical,bhuneshwar,male,CBSE,10,Indoor Games,15,4.11,bhuneshwar@gmail.com
8,se21ucm9,2021,Computational Mathematics,bhuralal,male,State,2,Club Activities,23,9.44,bhuralal@gmail.com
8,se21uece9,2021,Electronics and Communication,bishun,male,State,2,Research Work,8,6.73,bishun@gmail.com
8,se20uai9,2020,Artificial Intelligence,brinda,female,CBSE,3,Outdoor Games,20,4.12,brinda@gmail.com
8,se19ucse9,2019,Computer Science,bulbul,female,ICSE,4,Research Work,29,7.23,bulbul@gmail.com
8,se18uai9,2018,Artificial Intelligence,chandani,female,CBSE,10,Indoor Games,4,6.63,chandani@gmail.com
8,se17ucm9,2017,Computational Mathematics,chandracala,female,State,10,Club Activities,22,4.94,chandracala@gmail.com
8,se17uce9,2017,Civil,chootu,male,CBSE,10,Indoor Games,18,6.27,chootu@gmail.com
8,se22ucm9,2022,Computational Mathematics,dali,female,ICSE,1,Indoor Games,21,8.86,dali@gmail.com
8,se22uce9,2022,Civil,dalip,male,State,1,Outdoor Games,4,6.26,dalip@gmail.com
8,se19uce9,2019,Civil,dayaram,male,Other,4,Social Services,22,8.94,dayaram@gmail.com
9,se19ucm10,2019,Computational Mathematics,amrika,male,State,4,Club Activities,10,6.13,amrika@gmail.com
9,se19ume10,2019,Mechanical,annu,male,State,4,Indoor Games,25,8.38,annu@gmail.com
9,se20ucse10,2020,Computer Science,anuska,female,CBSE,3,Club Activities,17,8.32,anuska@gmail.com
9,se20uece10,2020,Electronics and Communication,anuu,female,Other,3,Club Activities,29,8.64,anuu@gmail.com
9,se21ueee10,2021,Electrical and Electronics,ashish,male,CBSE,2,Outdoor Games,18,9.1,ashish@gmail.com
9,se20ucm10,2020,Computational Mathematics,ashiya,female,State,3,Social Services,2,9.59,ashiya@gmail.com
9,se19uece10,2019,Electronics and Communication,ashutosh,male,CBSE,4,Indoor Games,4,5.76,ashutosh@gmail.com
9,se20ume10,2020,Mechanical,atta,female,ICSE,3,Social Services,2,4.37,atta@gmail.com
9,se22ume10,2022,Mechanical,attar,male,ICSE,1,Research Work,23,9.08,attar@gmail.com
9,se18ucse10,2018,Computer Science,avantika,female,CBSE,10,Research Work,19,6.11,avantika@gmail.com
9,se17ucse10,2017,Computer Science,avinsh,male,CBSE,10,Others,28,9.43,avinsh@gmail.com
9,se18ueee10,2018,Electrical and Electronics,ayube,male,State,10,Others,9,8.49,ayube@gmail.com
9,se16ueee10,2016,Electrical and Electronics,azad,male,CBSE,10,Indoor Games,17,5.25,azad@gmail.com
9,se18uece10,2018,Electronics and Communication,badrudeen,male,ICSE,10,Social Services,7,6.3,badrudeen@gmail.com
9,se19uai10,2019,Artificial Intelligence,balam,male,State,4,Indoor Games,30,7.71,balam@gmail.com
9,se18uce10,2018,Civil,baljeet,male,ICSE,10,Social Services,17,6.53,baljeet@gmail.com
9,se16ume10,2016,Mechanical,banwari,male,ICSE,10,Research Work,15,9.42,banwari@gmail.com
9,se22ueee10,2022,Electrical and Electronics,basanti,female,ICSE,1,Research Work,8,7.76,basanti@gmail.com
9,se17ume10,2017,Mechanical,basibul,male,ICSE,10,Research Work,10,8.74,basibul@gmail.com
9,se17uai10,2017,Artificial Intelligence,beeru,male,Other,10,Outdoor Games,2,8.22,beeru@gmail.com
9,se16uece10,2016,Electronics and Communication,bhagwanaram,male,State,10,Research Work,15,4.57,bhagwanaram@gmail.com
9,se21uai10,2021,Artificial Intelligence,bhahadur,male,Other,2,Indoor Games,19,7.12,bhahadur@gmail.com
9,se22ucse10,2022,Computer Science,bhanu,male,CBSE,1,Social Services,28,6.26,bhanu@gmail.com
9,se21ucse10,2021,Computer Science,bharati,female,CBSE,2,Indoor Games,23,6.61,bharati@gmail.com
9,se18ucm10,2018,Computational Mathematics,bhatri,female,Other,10,Outdoor Games,4,9.91,bhatri@gmail.com
9,se16uce10,2016,Civil,bhawari,female,State,10,Club Activities,29,7.94,bhawari@gmail.com
9,se16ucse10,2016,Computer Science,bholi,female,State,10,Outdoor Games,22,4.56,bholi@gmail.com
9,se22uai10,2022,Artificial Intelligence,bhotra,male,Other,1,Indoor Games,5,8.39,bhotra@gmail.com
9,se17uece10,2017,Electronics and Communication,bhumika,female,Other,10,Club Activities,16,4.98,bhumika@gmail.com
9,se20ueee10,2020,Electrical and Electronics,bhuri,female,ICSE,3,Indoor Games,2,6.36,bhuri@gmail.com
